Id,Price
1872,161318.09740233805
7823,189093.0893431423
310,151000.50308012398
3704,254059.09308549121
11615,281404.58501372376
6605,206129.53412777497
3381,180840.1745269424
2143,143357.68896744045
3191,261326.77845802467
13980,131089.63132631878
15613,159624.33751420426
10943,311779.90238087665
9654,150850.45344870654
16053,516203.2017905694
14931,228678.4180253317
8299,229558.34041622706
2147,161694.86669105923
11567,366362.0037489784
5905,137673.70135500352
11160,117516.53484722768
8275,147739.27522172497
16398,276625.36610883335
11229,177696.6176678622
10309,154419.83302789318
7340,261008.53745883095
7653,164028.31551359053
272,201733.63775878007
9831,222987.9887097729
5016,142830.77776468554
5968,67652.82768136924
796,245173.7524596019
12123,118439.20853993301
16629,196829.04219446023
2637,178149.0993135688
6194,230445.95139491276
6216,350986.15066391457
14346,177581.9579098026
6428,134339.0972211862
2891,224341.6259670965
84,176757.27912965268
9260,222760.42429980973
15250,132826.5265887556
2348,199883.60214942906
10427,294778.37347986107
13230,252687.35122049658
1691,223687.4832226597
8803,126609.9274542595
5464,224755.90311807266
10559,111090.3323098603
16787,300542.56177334004
4278,147062.8452469865
6183,167555.02035365027
12775,146717.6553467678
10104,177583.92174421548
13663,192071.70006844788
9404,274781.4666083259
14724,214479.45692374167
10040,178582.85951548722
4646,197195.07267358637
4754,154420.68076578632
3310,218643.7505003008
2003,183888.04132618412
7312,234297.5446263293
10921,227166.02727768116
13419,285981.0699487358
10105,166718.46601825143
2196,420095.2997229491
12659,243269.39147196233
4380,243640.80960915636
10847,150489.05393286777
10805,267274.3342549519
8709,98649.61414261538
8319,181159.26651662812
2215,186369.7139317733
7000,197256.34056132167
7701,98693.29328351258
9678,197713.2366025531
14026,197724.41832857465
7971,161491.63343424955
13734,147377.52146831248
16483,206367.63779459664
6150,217942.48148546158
2931,273521.4573307902
5418,184005.13712382337
1662,422584.10883481335
2441,233152.1036849135
669,131759.07927832333
7734,191724.28126930376
6010,312305.87201203214
266,137836.4140528682
632,136323.23424216016
16221,108890.10798502223
11832,167390.21095358316
5035,119127.96101130269
37,119609.10779929129
6168,184931.64770104285
11757,183249.04179671843
8086,129338.16257097336
6529,220268.4963281906
15121,207818.51301798385
13904,144200.39044891362
3711,157853.87101244868
16563,128067.85071512393
14494,174655.6977387501
3006,224326.6189793097
15299,116641.04557371415
92,274822.36460653227
8066,179828.33894089152
16071,206971.13922616205
10662,142478.42955676507
3883,228220.58061578998
5511,130626.14803271864
2821,279327.4952707918
9570,181202.14933027374
4326,266594.51216583356
9251,228254.27067759767
9031,206463.61115586013
12689,164011.7712559969
16380,236465.9752413755
1053,257028.90300528638
4568,174431.07925685943
16140,112842.48812494201
14356,395121.55944369966
8466,181978.5292392618
15652,150459.25145581923
3285,118977.96036113273
3198,163489.2715519298
14088,389371.216197078
2268,117573.51683791325
15472,202572.69730461237
1203,195622.62535433908
7157,358007.27012066176
6886,219307.62557323824
5083,270131.3308900262
7467,114314.48096422631
14068,205055.14400532717
2080,181810.07814699464
10865,159330.1442811446
13516,180255.16834214807
14150,210743.86852636133
7609,126707.45074503588
2144,351678.5364019782
10357,193961.13251375075
2396,230208.97430875874
1526,326537.72323094297
10890,256961.61693642597
8638,424832.32467878936
6050,269656.5889772838
7639,105980.50554534617
10544,207430.8169732746
9577,246781.21366179266
13195,212545.52711465408
3484,215390.34495864244
16668,401665.72820408054
7171,191979.5407883423
8547,214299.28010609455
12735,221083.88963675674
9093,193524.02808866662
15323,261263.28139135984
14897,133532.6544290702
5135,128182.22800591655
5327,221227.32913002573
13133,247585.1037937649
1676,285049.52770616923
16296,289234.7682446033
1095,155758.2104578432
12528,150537.66050096744
7348,276327.9778683736
11663,165883.59119384058
1803,201101.35220539093
1510,252927.1424420519
16045,185718.6492400834
2900,152402.01379522646
3236,175293.67493508538
1318,194972.04615249936
14948,225201.21626595448
7840,293022.83213420963
15325,192119.6540606143
8700,169707.2124743751
15706,194361.39214472583
14449,153261.85591844993
16117,190367.1357739559
4529,191753.82708256098
11199,197605.32137506292
4052,368208.2896916886
821,218564.64167357198
68,250786.82625015517
554,114241.82503278158
452,187471.32283923583
11394,312851.1879469384
11393,184981.11259184038
9535,156020.6144731073
4024,191828.87070416874
10069,199968.99812773484
12007,159667.751057703
12368,446085.3508041081
1259,360013.8113348349
1124,293861.0195716636
3707,182026.7774233925
8767,167566.33410878974
1919,173523.22030155684
16741,159461.07561074264
6664,279508.7399436196
5688,367431.52088675747
7799,157604.5562633365
14843,328204.46469610545
7532,151784.5749293109
8133,158346.05438049985
6264,330735.1749744763
4125,165915.88649971696
2410,179934.70694002172
13607,208499.01478684865
1716,281492.44938279345
1370,135825.23027092748
2273,378619.840707651
15298,316005.54569218005
4284,269696.98359375214
12303,152418.10610169862
7808,134571.11995712123
2203,146331.9573490363
7237,130054.95850961353
15864,160479.11602668572
2844,147082.54291003945
5729,168089.37542794
11812,366174.22408417333
1779,164366.6545656118
6442,146532.48277896745
6160,218815.15246354483
8266,191978.80694467237
9903,159145.42219117781
2867,134728.60067552462
6998,176079.1885546242
13932,168499.23239850294
12587,168382.59463138378
3611,262471.24293678073
2646,293358.1568390706
1890,164906.09904439628
860,259455.80310865195
14187,208098.08410266196
12569,295073.7758565756
1276,93752.50694374902
12025,221844.91107633524
4890,321425.5293701605
14410,284321.9269668291
10352,343826.76186734135
11407,216287.6418842835
10384,169585.69841433127
7622,276050.80056130746
12578,163306.64472637512
15820,171874.34579931432
563,198507.18950734613
15226,161199.65597046126
6396,213621.97074849755
6247,146737.52850289986
3339,162312.8783768074
10975,323945.022559422
7475,116587.97798492928
11129,194447.49485672356
3051,260253.1397706509
10232,252059.75438559035
14106,184741.07071025806
5502,233462.89073421765
4558,77130.13544938396
4181,138013.99644253854
8426,124261.01510066597
6611,175406.15932794256
14641,151475.2835690276
15539,261619.60621922917
13119,121529.06144785238
11716,177922.9432656116
7316,254471.08762691185
7791,113467.5058834593
13034,323197.89152352256
1068,273107.30973413715
4060,172508.77566108806
10172,225879.05185056952
2591,181533.85273180364
12494,323487.3774414135
7828,329161.01862087665
15284,177516.1743630215
7947,175034.8127090913
16335,218466.53799133576
10234,320781.1458281769
2797,242011.25674347742
5341,240743.1363416328
3059,195500.72402211442
1559,76395.3640832541
15320,275795.08251762914
10284,345841.4828973224
4134,205149.64141799285
4481,199003.8391561751
7222,168656.20411750828
4062,246760.67955894733
2192,222935.07394955592
9637,191252.79461648696
16236,166677.8573341084
4272,160323.56573799276
9406,279571.684530737
14309,227813.7323410397
1946,297975.7942262031
16235,228691.09976555218
7146,165530.1013421556
16784,227414.07688751238
349,323262.7084421925
6251,171197.89781971698
5128,340395.5545511028
11718,177787.17827690748
16721,97394.08116500523
12517,220505.27400500205
15961,173558.7979039906
9428,153596.5600733454
14541,146836.83045115095
10168,118592.18317064135
11270,180663.2230970632
13210,214624.70982808588
11518,166111.2472657248
12612,159061.11218368704
16352,125506.2627838685
9935,144865.82760262678
15521,321487.6110134019
11482,193691.57051295982
11443,179488.5240136343
9459,242184.11484660493
9218,157711.70264764817
854,148004.91138582243
5619,140488.58511411282
9208,183299.25146140903
4391,149833.37370801705
15207,158121.06227002855
7183,183102.53218559403
16442,216454.61477828075
7936,87521.62164486987
10606,371987.78273413965
4979,155977.209633558
4854,295441.8590186116
16476,137678.68647247355
10516,156640.79313362594
16261,285808.7082223551
90,411661.8389882604
5433,172767.344431399
14338,146206.44395076728
13487,229988.65680013437
8211,504695.71169097436
170,169037.88871582484
14051,107491.566181425
10686,192861.2414757016
7595,313922.4125767833
6777,363020.217751696
14661,169185.7568271395
13991,312885.99206008494
16795,172217.81685063036
2740,128205.4087751154
7368,347051.2374553996
2413,251407.71076332586
1852,498268.8388744185
15200,374116.0132963422
8467,322743.5185658188
16379,297750.3802551364
3375,187368.6653636454
5945,447109.4030196022
2641,162012.73365225486
2837,328802.00440293655
3498,214928.53530128702
10876,143246.28207398258
1285,229521.4447795535
9285,235301.46434517816
4015,318654.41339357727
2526,180531.54764773312
7814,195038.8034239009
7117,283070.0147215072
12359,117996.54359296862
3303,267554.0944523439
13874,167834.17307018617
5484,190178.1802428987
15067,153280.35298695433
12639,216838.02434179946
3388,237892.56431448183
4256,205056.36607594063
15738,212100.50672005943
14049,172164.4740373802
15780,191057.89526383308
9564,170865.81555772142
11910,200899.00678961398
11315,202776.9659574854
1733,164377.0023382145
3910,371742.25330858
7552,457712.21274064446
254,195229.20256625867
5222,208711.95419786064
8314,228577.4134002267
16743,216752.3889962401
10335,108568.23285466289
8226,278835.31496786093
12254,216974.51889658734
13152,212505.27530583576
15020,201076.92901102753
16349,229038.4529926275
11924,161277.84353998187
12543,188190.64545225172
14114,241804.68487296646
12318,264054.0339090917
15383,165959.73250898058
6679,219102.56795670636
635,184237.84598094877
15993,282525.4337161337
11375,183643.34249737623
11216,182907.87662198948
15401,227378.88236955536
11301,146282.2169433356
13804,272551.33165523596
10839,190433.86847182334
1588,335623.3595599331
3596,187852.38011340084
5816,164114.40284492812
8099,143295.483978936
6551,192679.08852384638
14075,565681.4781169794
13431,191200.31942604194
9481,313813.38553757727
5295,152910.83015423632
15859,364819.62919464055
10634,331583.6562666175
444,244523.48998297052
11686,262503.58161217836
1213,218221.017407375
13970,132700.99191156612
6849,433356.7406242772
9911,234735.42717287203
5649,152667.2087642469
7184,226073.56249547153
5877,287631.0329930478
1655,216087.90281414046
15301,204865.57816924536
12389,245011.5636960582
5241,290268.50763573754
7048,159292.2054312118
10574,140495.22052310215
8593,136002.12632524988
4752,170966.77195464217
14663,187786.22209483536
10994,209457.6158687047
87,65413.609337446454
5132,125699.0638075762
6372,372078.08868608694
7411,319410.60272424086
3319,247927.99169849485
9355,125360.74165659767
5139,288638.3038665696
56,298789.4340545398
3249,174476.7797351975
5047,87450.30139114644
13238,330193.32734484156
2190,252400.14776634803
15599,175169.7685125604
6542,165414.78994059714
1968,199297.73781195926
5630,175377.82486107812
9157,208402.0620776246
789,191053.37640910147
1413,277226.6454234254
12514,269175.593037938
13459,141256.85113430076
1345,244198.2305373883
4034,202177.12062283742
15169,145088.49012226827
6770,253128.5891524136
3334,171729.93807715536
12998,149843.0259129349
15870,228896.50902540394
1871,150818.50832817063
5770,165814.22699545592
13196,132586.39766376565
7633,209759.59814953632
10699,214849.5159885021
15470,191250.97557994057
1903,531685.3211268719
13860,220774.15287554625
7649,219786.1706613614
11043,219236.87796296657
2922,228467.28200491783
7538,365330.25232303113
9477,112226.43077688394
117,462486.86740425206
1457,259990.86537173906
7082,169674.7839061174
3053,259910.58166944666
12522,113281.94647556824
5744,482220.50332525116
13566,346032.62554978847
1464,138878.38660494814
3852,127701.59137659178
9557,223022.57877799805
14719,412146.6509352119
13978,125496.4589873758
3286,157940.13479340993
13019,354099.1199366568
1421,135917.95198649605
13502,182517.18380674464
14811,117806.43792484712
9297,287739.52623162966
7749,498688.59884614416
16555,141582.01784632783
14576,189667.80475743872
12766,168215.57761189286
4679,145981.80865168537
10033,194721.40226866832
11231,239738.3803594302
15112,164592.19347195735
10617,187188.9372878798
2175,165707.63580646302
16502,468170.22817044344
10106,187895.2357133103
12561,150114.34979412318
15907,309962.69684915687
8069,122475.03661735152
8316,123812.72206156238
12343,247344.6030948996
12092,145361.4816560407
1527,167477.9530373973
10010,219901.16510919714
655,109151.12882229504
10549,135935.98636332643
3248,118798.57973629332
13499,282278.51832111785
14959,203203.1609879931
6070,158904.68187488432
11360,221339.24604054468
12102,199245.46642185675
11870,279183.6947757322
3713,137483.02015766644
3230,143585.97542225482
7742,221794.301637759
15092,352005.38226016326
8728,286835.96358847147
3386,155704.8330847431
9409,150540.85594260093
16545,268258.613752656
3127,169130.9937975307
11344,176758.72342519154
2112,205552.34472394106
7310,210338.45186196436
6313,206934.19107944085
3681,396604.2608162253
5114,354754.38485824503
270,160034.4368590118
14350,184549.12041260625
12223,351486.47303422546
1066,175104.76696682535
16116,392290.7874429012
11410,508122.7576888174
4088,160867.86589541472
5956,169055.41420642717
14669,143266.44896607328
13871,131525.55963700986
4126,226704.19493866357
12114,208444.12448012922
16607,163876.72926319388
4266,225010.95270316157
13518,218732.77335589015
11856,323060.84030567517
3885,250166.52498146988
8891,159807.69873368324
4964,164777.90507078043
7696,180997.66960493725
6894,155263.03617140997
9766,173789.6147982112
4800,163317.21609765207
2840,197479.32836393907
4743,171110.95862503114
13562,474940.6550228364
8301,201379.2955533524
5405,174417.13739823128
1535,168710.59557503316
9073,124602.25324359526
1698,342838.184634016
12262,248324.34095388313
6794,178207.54292675396
12701,180698.09377342902
8432,173629.60136553698
13540,139118.51195808186
8629,151946.75724273262
1440,184501.13068894256
8596,205159.48476352243
9575,272854.10929929506
14976,99110.57448491927
3149,224091.76430058086
5157,172600.42341597276
10748,176355.75976306523
9719,410740.3984504561
6376,178285.10821905237
9733,178215.80378408558
4749,203995.8512616904
4994,409913.3016596219
538,215405.83037498555
5512,135176.23554539314
9778,161491.56197922525
9761,149181.30385233913
3174,395521.59166406747
13429,189627.64706427426
10467,79857.72126458859
14129,187063.6799120983
13608,207987.0920697294
11106,148455.185911373
12048,173334.2208422315
1054,358378.2543558418
3582,290121.13361664827
1566,158446.3244698249
11529,134225.08401520498
11859,156828.5940916978
10582,148916.56861412583
14907,480977.05368479097
14039,163249.04471482325
10489,156563.94343225536
3331,304517.54236700287
10153,244284.9544741102
5271,158761.82637321576
11871,365551.382083617
776,125243.70032475358
3994,133060.55728975392
9433,75197.95835451092
14275,133294.74832188588
8030,262520.544528536
8169,279344.8005324301
8053,187718.91852055115
4822,226905.61422490116
13197,225146.24038973564
13634,277559.42401741433
8951,153409.6036087445
12176,222202.02796259345
15471,135730.62150377652
14962,135218.67336828928
12512,118825.36055768323
8697,354431.48581703147
7095,233129.5857825487
13639,205921.86250394414
16660,159573.21330112923
5848,143044.05562537056
5386,184241.78653206935
10880,314750.36997606605
3954,176178.65758506843
13426,264409.60806658963
5966,218062.25900114587
16315,286807.18562645244
7455,195821.09886306452
11071,224524.43362772287
14740,216853.463049124
16087,187205.61224723537
8931,246652.65512559406
15289,159597.09352174
16089,271042.5949973404
12128,183590.26382460294
4724,230118.06426457493
8585,200351.5369974246
7188,230005.80030027268
5423,174651.41072741424
10488,197536.7264081754
5980,226992.8184166761
8376,244458.9938435979
12397,142381.12742090743
16496,195037.87010387628
4891,242147.74532280365
9710,151335.87724349467
6339,160535.8216274973
244,196523.39176932457
5002,237285.1706846312
5358,172476.72950955958
7636,152093.51034651298
9361,310624.6311766198
3601,101735.63221296105
15755,144947.31979252538
172,178850.42889671068
3037,363901.21159185737
577,295694.8222833746
3607,202265.7026580801
2515,119721.28798738825
10413,162545.49922033446
10511,240917.8066648182
4637,439504.5574812646
12736,280038.6112582765
9534,237170.92451830563
11641,173029.0778928668
10419,262551.96479101205
15313,234698.3967486334
14915,192308.1459443174
12409,394574.89570428047
9405,129614.34640775016
14066,218204.2192400833
14108,183491.18776647875
11931,232942.22033620474
11464,315078.5316064036
926,145074.83252135117
11190,215956.80731714665
10260,187169.69475829726
12712,199082.91851309405
1234,207967.7183497875
11608,108894.46595055952
3776,259013.66084016048
4881,200295.99823762284
10266,177929.29404548535
3262,240371.9291270115
3576,378075.0478218095
16604,428962.5461267767
8041,242927.4673100294
10691,237791.98154718892
8357,183661.54416720787
11661,138082.3901367695
4453,246590.46620985772
15936,214127.6979537236
8463,276367.3041216071
15770,237613.59818086372
466,174304.15327047624
14965,93987.43299426294
11227,187783.8526635156
9894,290302.83542883745
11746,191326.13051052162
4118,141371.16093957005
756,328101.59532703314
15589,188597.5122547399
109,365271.7971605817
5778,214521.8646857694
1731,95589.22219703891
3450,152455.468109441
2961,200483.00547329432
222,168016.19454157865
11454,318064.6787312969
7339,184348.08200852724
12096,102946.95446661332
14074,201001.0685543296
4058,330752.65311988373
6603,277215.6086176422
3289,110071.39895396863
16681,263667.609526824
8200,327679.1811073473
3343,177671.48111592047
7802,177629.29464749867
2082,421841.82035118225
217,249715.52042839286
1720,170944.1984834846
7224,244669.2290530066
6176,133701.6283985904
12571,270187.0790853186
16666,319162.0153421223
8908,192651.8339868945
6914,172990.35518628915
5428,178023.56058259524
381,178287.5604972611
3991,193118.21091793335
16365,290530.46782727155
1046,203762.18211549486
391,150745.97908416053
9212,338652.5153542957
3022,202266.09982911477
9961,118350.56300091564
6764,369203.88885878224
7720,178214.9690468703
4809,197732.89211281005
8877,298871.55589560606
7817,171820.66248489748
10614,114639.58516738482
5553,264622.3323562813
16488,128121.74180588954
11002,171270.68700887173
13592,365159.5902687053
15050,219544.85655007916
13553,261333.25066262909
9041,199417.06362169527
5461,402040.8494103407
16274,412689.27422555804
2138,174532.7127349356
6245,159213.65748262245
8245,193985.1513699701
6491,217898.39519204106
13218,184596.0437397774
13101,112591.30090145933
10462,143666.73822640645
4079,179217.22551629654
1506,445850.63874500105
14107,124839.43582125925
12215,293621.29681248293
11576,346293.90433452406
10567,241033.69323465382
12713,221967.26969483055
1468,544549.7298846741
2549,255168.36914796862
4172,259146.4471904371
12380,246902.64977405098
3513,109516.70562448002
8165,273928.9790142072
1127,207188.96306628073
14601,422709.9246105106
15526,317081.0274568666
986,343343.2567377343
14968,217540.62251004807
9348,178222.80157502234
6317,279733.50966887665
7497,94714.67453065363
5079,336775.4651653999
528,170657.1215816358
10964,151996.2085920836
5812,317976.05594286846
11022,198024.15290408567
16251,138882.1280382435
5863,118237.06563999853
8664,208301.7630712866
5396,195807.42130575684
6917,251849.1493756938
12776,127254.87837124632
473,247740.01080963016
13333,224500.64295550314
13023,173387.81085881844
7357,204724.6733206471
10955,477976.21528983075
11914,348617.25676960667
12535,179491.87497675404
11205,196618.93195421807
13209,190851.13873350067
16119,312981.21430572646
2174,253958.2495798592
4834,211792.9283653402
10151,175095.03824868175
5584,210420.88843013035
6672,219172.39289824633
12858,280040.68558623904
5106,150625.58006589726
8884,177376.88109152764
13766,178729.17427397252
12556,121976.19994006585
12910,219437.46243623976
6258,123009.65591014198
7100,242886.90683384138
1793,183421.41658458277
3335,174435.51411041224
12835,173081.38160925955
10591,157812.0361710527
15707,233932.4000846838
16389,159959.85488945508
7440,353694.8360647814
6293,178618.23068879338
3937,196028.29330026841
16527,185302.11013249087
5102,226523.22704499605
10734,350457.49650800135
7986,156075.76788201043
6495,101311.79148550604
9571,247729.2160791558
5131,192266.18126412423
10761,371369.5614784671
143,404074.6457756123
13829,173156.58306471523
13662,233212.10760459895
1771,140704.89725084516
5448,203935.40263592292
8594,156527.14854407977
12038,314361.6372673828
16471,172697.73221185384
16764,145412.46498718188
1282,173940.75940980815
15101,258345.50051574202
9473,141374.11080460734
2324,385207.34150208195
14448,224168.2737582218
6000,74191.02419637569
2077,141561.29818816448
12960,242014.35905266734
15837,203633.94500218923
8805,248022.96630087588
9987,240018.00135356898
1580,335903.8337424435
11089,127133.92009431802
10926,230352.06275668697
12773,437625.8615285056
6490,296929.18841160624
10858,125173.43095652336
2831,130252.9500741204
16326,144358.07070781983
371,194696.46648492664
8852,192016.9051197874
6713,268330.60290990357
4230,174762.82356362528
3639,218570.06123435084
3642,195536.91331571355
5149,187353.05391852837
2861,207578.44578526166
13300,105390.16739566466
2807,342351.95406490256
5919,107095.77561688883
12716,531030.0552797453
4271,243571.14274660632
16055,230911.42054437264
3747,245415.15097752944
5857,251470.40241142115
6884,340847.5492978154
16027,299023.6629734142
3512,336813.89377566136
5181,166524.87061946036
16732,275930.5497730466
1908,175436.01113808854
12082,163481.19588267733
7286,141544.7436716705
8216,145411.3230786841
6929,324070.556467728
3950,366852.1162975342
12479,179536.20541102835
877,132112.07349126763
1366,185790.64077020134
384,138270.60277670727
5767,221907.90567715216
6910,153555.4866262177
187,200193.86473036875
10164,278453.8044876481
8603,235487.61237228964
15834,182954.9160490376
3078,123914.45623859973
3479,243394.95877037084
6671,220369.07637465867
6078,163895.4399479442
16271,131457.28418764152
16191,160946.02191057027
11544,167955.56127676112
7781,178576.77960788674
14918,302958.56305693684
6238,207473.29512517428
12989,204279.9654795817
11907,229724.95631008586
9696,147043.06282897037
14084,343592.2867746098
3895,151802.5203269425
4367,177259.54628362705
8453,70814.37148789578
7638,337873.5323341037
8373,235834.2255035526
4674,180688.26775520528
15787,148948.55865500701
5903,302499.9242924382
13679,190912.2593237455
9018,321579.47827488394
15823,267489.972192597
13289,146327.47193684516
9896,184143.81391380983
14436,180587.0873668149
5547,250670.32235866072
4048,396897.3704435378
16579,204155.79485011048
8550,195401.32111000564
9385,303090.3028654939
5242,159369.84059918832
31,245559.98169676244
6144,303065.60396354913
3990,199652.23771667923
2523,93134.28735301514
12608,244298.85905063414
7234,173394.12427572365
15264,201824.94407434767
9623,187672.03216208224
3161,303480.5848110774
7425,107168.42460542994
13021,281516.2311691577
4044,145567.83116730314
15411,242927.3346525177
979,298915.96517323575
5514,242927.3346525177
4817,166435.13921595667
2115,186631.60979511007
10571,273029.7348095749
8992,227677.76501838845
15546,174306.67789773468
11359,117439.47910544295
11972,171954.12325743953
12838,167518.38324964576
5948,123988.11981561761
422,299762.03673179686
4855,156957.92722272832
16197,112846.08382136101
8926,362950.60560169315
5703,194302.48689638998
8848,210859.29967005394
7039,302537.23715950456
3806,156818.49518292572
15154,212635.01927298828
13132,184775.02697919024
7438,192102.75414255867
4398,226813.6798649688
2440,180523.0857497893
3751,148470.65740044462
1476,174357.93682082254
2264,310705.33944818616
16444,170108.30920262323
10704,157670.18650347058
4033,147607.22590956165
4508,118428.25356367572
16290,239852.77942052484
10387,203985.13608114823
5457,146155.57964413887
4910,268272.89430670143
7451,196185.5141557449
10732,183217.78003685395
8015,136549.5571334574
6148,179714.46264777955
5892,247767.00671763398
7825,211516.6338617391
6851,241052.5175352472
6633,209364.54114518626
2139,258441.6937158428
10213,269803.8350511083
2830,214982.23574320794
13907,135747.94631014476
15897,331879.21024585573
8311,187115.76305917898
14230,212632.87639660816
3878,170506.14157828494
13732,179057.1855110867
12110,174283.13047392672
10675,387854.5098879074
12946,115523.80775127081
16754,214013.74010970042
4394,296301.24109045236
16728,175947.24928563373
14378,310133.28255612066
9949,174701.4640883769
994,178075.35638348752
13258,154448.88975990075
5883,392574.44293805875
6933,319174.10383421334
13193,209419.40174489716
13286,167189.44980870181
13407,374458.16354881553
7512,123922.06446695798
7221,198625.93910555556
14428,142162.6399651782
1740,192956.0657128794
3,144354.49580261038
12952,225505.9805850112
11537,138700.5134628746
2558,136188.8789944129
14081,281137.84857453645
3517,240164.34183333008
7149,234552.68544010454
15777,117030.79188901623
8995,242340.67136721854
826,356137.2489606664
509,295341.1322715259
14875,281321.9023087952
6591,158906.9757190373
11283,109443.86368641462
9897,228285.92959250236
14902,178751.62563023352
14291,159193.03421805322
3162,223795.19428178162
4206,202117.49110812793
11580,198964.30925663369
2007,225606.26344170785
14939,340480.58305299387
13572,210036.7995797499
